product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost
OFF-IBI-10001123,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",246.48,8,0.0,68.88,55.34
OFF-AR-10003688,Office Supplies,Art,"Sanford Canvas, Blue",67.36,5,0.6,-97.74,10.77
OFF-BI-10001002,Office Supplies,Binders,"Avery Binder Covers, Recycled",38.1,5,0.0,17.9,2.89
OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584,7,0.2,-4.1762,1.89
OFF-PA-10002771,Office Supplies,Paper,"SanDisk Parchment Paper, Premium",70.8504,8,0.47,-26.8296,4.62
OFF-AR-10003766,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",163.1,5,0.0,55.4,30.81
OFF-BI-10004080,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",44.784,3,0.2,-11.196,2.49
OFF-SME-10003805,Office Supplies,Labels,"Smead Color Coded Labels, Adjustable",10.95,1,0.0,2.4,1.1
OFF-AP-10002941,Office Supplies,Appliances,"Breville Refrigerator, Silver",1386.88,4,0.0,582.48,67.2
OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,18.24,6,0.2,6.156,0.13
OFF-SME-10004256,Office Supplies,Labels,"Smead Removable Labels, Adjustable",10.89,1,0.0,4.23,0.54
OFF-FA-10003266,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",39.096,4,0.4,-8.544,6.09
OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.3494,10.61
OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1,0.2,17.891,4.99
OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,15.176,1,0.2,5.3116,1.24
OFF-KRA-10000916,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Recycled",45.72,1,0.0,15.06,2.94
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,5,0.2,4.1125,1.65
OFF-OIC-10001477,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack",59.64,4,0.0,12.48,3.37
OFF-ST-10001426,Office Supplies,Storage,"Eldon Folders, Single Width",51.03,5,0.4,5.88,2.28
OFF-LA-10002389,Office Supplies,Labels,"Smead Legal Exhibit Labels, Alphabetical",39.312,9,0.4,6.552,0.63
FUR-CH-10003842,Furniture,Chairs,"Harbour Creations Chairmat, Red",194.4,3,0.1,23.76,12.13
OFF-BI-10001305,Office Supplies,Binders,"Cardinal Binder, Clear",53.16,4,0.0,26.52,10.06
OFF-SU-10002419,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",177.3,6,0.0,21.24,5.58
TEC-PH-10004940,Technology,Phones,"Nokia Signal Booster, with Caller ID",546.0,4,0.0,60.0,84.8
OFF-BI-10002711,Office Supplies,Binders,"Acco Binding Machine, Clear",60.66,2,0.4,-5.1,2.81
OFF-SU-10000304,Office Supplies,Supplies,"Kleencut Ruler, Serrated",41.04,4,0.0,10.2,4.05
FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,0.0,97.2032,45.39
TEC-SAN-10000740,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",22.224,1,0.6,-33.336,2.61
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,62.31,3,0.0,29.2857,8.37
OFF-ST-10003266,Office Supplies,Storage,"Tenex Lockers, Industrial",511.575,5,0.5,-225.225,54.99
FUR-BO-10002109,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",242.4,4,0.4,-52.56,26.82
OFF-AP-10002497,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, White",73.44,2,0.1,2.4,6.66
TEC-CO-10001271,Technology,Copiers,"Sharp Personal Copier, Color",64.44416,2,0.602,-66.71584,12.89
OFF-JIF-10002184,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",36.72,2,0.0,6.6,2.05
OFF-BI-10002243,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",29.49,1,0.0,12.66,3.1
FUR-OFF-10002740,Furniture,Chairs,"Office Star Steel Folding Chair, Set of Two",187.92,2,0.0,67.62,30.28
OFF-ST-10002172,Office Supplies,Storage,"Fellowes Trays, Blue",51.651,1,0.1,-1.749,3.56
OFF-ST-10002292,Office Supplies,Storage,"Fellowes Lockers, Single Width",414.72,2,0.0,8.28,95.56
OFF-JIF-10003976,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window",244.26,6,0.0,122.04,88.14
OFF-BI-10002533,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",117.504,4,0.4,-74.496,11.65
OFF-FA-10001613,Office Supplies,Fasteners,"OIC Thumb Tacks, Bulk Pack",28.14,2,0.0,10.38,3.64
OFF-LA-10003898,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",8.208,3,0.6,-9.492,0.66
OFF-ROG-10001418,Office Supplies,Storage,"Rogers Trays, Wire Frame",121.5,2,0.0,59.52,9.44
FUR-CH-10002727,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",144.732,7,0.4,21.672,11.49
OFF-LA-10002964,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set",35.55,3,0.0,7.74,8.05
OFF-BI-10000126,Office Supplies,Binders,"Ibico Hole Reinforcements, Durable",16.98,3,0.0,4.02,2.38
OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,10.048,2,0.2,3.14,0.4
FUR-CH-10002209,Furniture,Chairs,"Novimex Chairmat, Red",253.53,6,0.25,9.99,16.72
TEC-LOG-10000546,Technology,Accessories,"Logitech Mouse, Bluetooth",29.28,1,0.0,13.17,2.92
OFF-GRE-10003899,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled",14.49,1,0.7,-28.5,0.98
OFF-PA-10001516,Office Supplies,Paper,"Xerox Note Cards, Recycled",17.52,1,0.0,4.2,1.41
OFF-TEN-10003148,Office Supplies,Storage,"Tenex Lockers, Single Width",408.36,2,0.0,24.48,32.13
OFF-EAT-10000820,Office Supplies,Paper,"Eaton Message Books, Multicolor",21.99,1,0.0,10.11,1.07
TEC-CO-10003965,Technology,Copiers,"Brother Ink, Laser",736.5,5,0.0,0.0,121.47
OFF-HAR-10002914,Office Supplies,Labels,"Harbour Creations Shipping Labels, Laser Printer Compatible",4.584,1,0.6,-2.766,0.31
FUR-CH-10002574,Furniture,Chairs,"Office Star Chairmat, Black",171.153,3,0.1,34.173,9.46
TEC-CIS-10001717,Technology,Phones,"Cisco Smart Phone, with Caller ID",654.24,1,0.0,287.85,73.01
TEC-MA-10003986,Technology,Machines,"Konica Receipt Printer, Wireless",207.825,2,0.15,12.225,10.45
OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,5,0.0,9.0,2.31
OFF-FA-10003799,Office Supplies,Fasteners,"Accos Clamps, Metal",39.0,5,0.4,5.2,2.47
OFF-LA-10001793,Office Supplies,Labels,"Avery Round Labels, Alphabetical",20.88,3,0.0,4.59,2.21
TEC-PH-10003416,Technology,Phones,"Samsung Office Telephone, with Caller ID",86.96,2,0.0,32.16,6.12
OFF-LA-10000540,Office Supplies,Labels,"Harbour Creations Round Labels, Adjustable",9.3,2,0.0,2.46,0.77
TEC-AC-10003947,Technology,Accessories,"SanDisk Keyboard, Bluetooth",488.88,6,0.0,141.66,105.43
OFF-HAM-10003040,Office Supplies,Appliances,"Hamilton Beach Stove, White",648.576,4,0.7,-886.464,151.84
OFF-AR-10001833,Office Supplies,Art,"Boston Highlighters, Easy-Erase",12.76,1,0.0,4.72,0.74
TEC-AC-10003987,Technology,Accessories,"Logitech Numeric Keypad, Programmable",57.384,2,0.4,-21.096,5.95
OFF-SU-10001689,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",141.912,4,0.1,-12.648,17.54
OFF-BI-10004534,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",221.94,5,0.1,54.24,12.25
TEC-AC-10001172,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",147.1,5,0.0,73.5,4.45
FUR-BO-10000670,Furniture,Bookcases,"Dania Corner Shelving, Metal",364.59,3,0.0,153.09,64.91
OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832,13.38
OFF-LA-10001228,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",4.512,2,0.6,-4.288,0.23
OFF-AP-10003615,Office Supplies,Appliances,"Hamilton Beach Blender, Black",352.35,5,0.0,17.55,49.55
OFF-FA-10003782,Office Supplies,Fasteners,"Advantus Paper Clips, Bulk Pack",7.7385,1,0.45,-3.8115,0.24
OFF-ACC-10003422,Office Supplies,Binders,"Acco Binder, Durable",33.3,2,0.0,9.3,7.23
OFF-EN-10002372,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Security-Tint",99.3,5,0.0,32.7,10.95
OFF-EN-10001538,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",37.62,5,0.4,-13.18,1.92
OFF-FA-10000522,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",35.196,7,0.4,-12.404,12.55
OFF-HON-10001508,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",10.26,1,0.0,0.18,0.35
FUR-BO-10001216,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",769.86,7,0.35,59.22,87.47
FUR-CH-10000546,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",714.15,3,0.5,-142.83,54.1
OFF-OIC-10002266,Office Supplies,Fasteners,"OIC Staples, 12 Pack",3.231,1,0.7,-7.029,0.32
FUR-BO-10001039,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",985.824,6,0.6,-419.076,112.85
OFF-XER-10001746,Office Supplies,Paper,"Xerox Message Books, Premium",16.296,2,0.6,-5.724,1.28
TEC-CO-10004138,Technology,Copiers,"Sharp Wireless Fax, Digital",248.892,2,0.65,-433.788,12.37
OFF-GLO-10003496,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",27.39,1,0.0,9.03,2.68
OFF-AR-10004010,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",83.52,8,0.4,2.72,9.06
OFF-TEN-10001129,Office Supplies,Storage,"Tenex Shelving, Blue",109.32,2,0.0,5.46,6.26
FUR-CH-10002213,Furniture,Chairs,"Hon Executive Leather Armchair, Black",1371.42,6,0.5,-1097.28,138.33
TEC-PH-10003946,Technology,Phones,"Cisco Office Telephone, VoIP",161.1,2,0.0,14.46,4.26
FUR-CH-10001897,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",1212.56,5,0.2,-45.54,199.99
OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,7.04,2,0.0,3.3088,0.81
FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.3,0.0,33.04
OFF-LA-10000685,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible",11.85,1,0.0,1.65,0.84
FUR-NOV-10004602,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",920.4,2,0.0,322.14,38.29
OFF-STO-10004496,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack",13.98,1,0.0,5.01,0.53
OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.0,0.1512,0.26
FUR-BO-10003668,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",156.744,2,0.6,-195.936,8.25
FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,0.2,-29.1168,76.97
OFF-AP-10001824,Office Supplies,Appliances,"Hamilton Beach Blender, Silver",319.68,5,0.1,56.73,36.2
TEC-OKI-10000616,Technology,Machines,"Okidata Card Printer, Durable",175.95,1,0.0,14.07,10.54
OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9,5,0.0,69.705,9.12
TEC-CO-10000953,Technology,Copiers,"HP Wireless Fax, Laser",972.567,3,0.1,194.427,213.19
OFF-ST-10002459,Office Supplies,Storage,"Eldon Trays, Wire Frame",62.72,5,0.6,-62.78,6.11
OFF-PA-10000924,Office Supplies,Paper,"Green Bar Message Books, Multicolor",50.4,2,0.0,3.0,13.89
OFF-SU-10001889,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",57.36,2,0.0,6.84,5.64
TEC-CO-10002119,Technology,Copiers,"Sharp Fax Machine, Digital",823.8591,3,0.07,97.3791,140.86
OFF-FA-10002782,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes",51.94,7,0.0,16.1,6.79
FUR-FU-10001950,Furniture,Furnishings,"Eldon Door Stop, Black",200.64,4,0.0,38.04,27.66
OFF-LA-10003678,Office Supplies,Labels,"Hon Round Labels, 5000 Label Set",35.25,5,0.0,0.0,1.58
OFF-PA-10000816,Office Supplies,Paper,"Enermax Memo Slips, Recycled",31.14,2,0.0,5.88,12.88
OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,5,0.0,15.552,2.22
OFF-EN-10003511,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Security-Tint",48.84,1,0.0,6.81,7.01
FUR-CH-10004049,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",155.07,3,0.0,60.39,22.4
TEC-AC-10004683,Technology,Accessories,"Memorex Flash Drive, USB",35.532,2,0.4,-0.048,4.0
OFF-CAM-10004002,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50",24.588,4,0.7,-24.612,1.82
OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268,2.69
TEC-MA-10003326,Technology,Machines,"StarTech Calculator, Durable",48.096,2,0.4,-20.064,2.3
OFF-EN-10003425,Office Supplies,Envelopes,"Cameo Mailers, Recycled",73.92,3,0.0,34.74,3.54
TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33.0,6,0.0,8.25,2.59
OFF-AR-10002036,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent",80.01,3,0.0,34.38,9.62
FUR-FU-10001774,Furniture,Furnishings,"Eldon Door Stop, Durable",283.14,6,0.0,104.76,18.84
OFF-BI-10004446,Office Supplies,Binders,"Acco Binding Machine, Economy",255.45,5,0.0,73.95,19.36
OFF-EN-10001627,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window",203.88,4,0.0,24.36,5.72
OFF-SU-10004780,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",93.12,4,0.0,7.44,8.33
OFF-BI-10004908,Office Supplies,Binders,"Avery Binder Covers, Economy",5.904,1,0.2,-0.596,0.38
TEC-CO-10003702,Technology,Copiers,"Brother Ink, Digital",293.88,2,0.0,144.0,28.3
OFF-PA-10001686,Office Supplies,Paper,"SanDisk Memo Slips, Premium",84.9,5,0.0,32.25,7.66
FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856,1.89
FUR-FU-10004152,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",119.133,3,0.3,6.723,6.42
OFF-BI-10000631,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",7.464,1,0.6,-11.196,0.56
TEC-SAN-10002954,Technology,Accessories,"SanDisk Memory Card, Programmable",113.91,1,0.0,11.37,11.77
OFF-AP-10000647,Office Supplies,Appliances,"Hoover Refrigerator, White",3670.8,7,0.0,367.08,510.72
OFF-ENE-10002104,Office Supplies,Paper,"Enermax Note Cards, Premium",29.91,1,0.0,6.27,3.28
OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.432,3,0.2,3.0654,0.48
FUR-FU-10000921,Furniture,Furnishings,"Advantus Door Stop, Erganomic",87.3,2,0.0,7.8,7.62
OFF-LA-10002029,Office Supplies,Labels,"Hon Round Labels, 5000 Label Set",7.05,2,0.5,-2.55,1.43
FUR-FU-10004509,Furniture,Furnishings,"Advantus Door Stop, Duo Pack",90.18,2,0.0,26.1,4.39
FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0.0,101.6508,38.23
FUR-CH-10002116,Furniture,Chairs,"SAFCO Rocking Chair, Black",238.464,2,0.1,2.604,18.5
OFF-ST-10003147,Office Supplies,Storage,"Tenex Box, Blue",49.5,5,0.4,-12.45,5.48
OFF-FA-10001698,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",50.04,3,0.0,18.99,8.07
TEC-PH-10004221,Technology,Phones,"Samsung Speaker Phone, Cordless",313.9641,3,0.17,86.9841,35.65
FUR-TEN-10000986,Furniture,Furnishings,"Tenex Frame, Duo Pack",33.012,1,0.7,-68.238,3.81
OFF-BI-10002738,Office Supplies,Binders,"Acco Index Tab, Clear",43.416,6,0.1,15.336,3.63
FUR-TA-10002571,Furniture,Tables,"Chromcraft Coffee Table, Adjustable Height",807.84,3,0.0,250.38,31.63
OFF-AP-10001815,Office Supplies,Appliances,"Hoover Refrigerator, Black",1419.363,3,0.1,110.313,79.01
OFF-EN-10004479,Office Supplies,Envelopes,"Ames Clasp Envelope, Security-Tint",5.12,2,0.6,-2.72,0.24
OFF-ELD-10003918,Office Supplies,Storage,"Eldon Folders, Wire Frame",32.1,2,0.0,3.18,2.75
OFF-ROG-10001735,Office Supplies,Storage,"Rogers Lockers, Blue",84.648,1,0.6,-112.182,23.67
OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,2,0.2,2.3868,0.91
OFF-SU-10000192,Office Supplies,Supplies,"Elite Trimmer, High Speed",50.004,3,0.4,-3.336,3.74
OFF-HAR-10000187,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Alphabetical",50.88,4,0.0,25.44,3.52
FUR-FU-10004689,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",40.26,2,0.0,8.04,0.64
OFF-BI-10001028,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",59.82,2,0.0,18.54,6.75
TEC-MA-10002992,Technology,Machines,"Konica Card Printer, Wireless",175.17,1,0.0,87.57,54.61
TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,142.8,1,0.0,29.988,12.39
TEC-MA-10002629,Technology,Machines,"Konica Inkjet, Wireless",1599.156,6,0.15,37.476,170.95
OFF-BI-10004148,Office Supplies,Binders,"Avery Binder, Durable",48.0,5,0.0,5.2,4.63
OFF-PA-10001236,Office Supplies,Paper,"Enermax Message Books, Recycled",44.82,2,0.0,2.64,6.24
FUR-TA-10004832,Furniture,Tables,"Hon Conference Table, with Bottom Storage",982.912,2,0.2,-12.288,77.86
TEC-PH-10000373,Technology,Phones,"Motorola Speaker Phone, with Caller ID",138.432,4,0.6,-51.968,9.11
OFF-AP-10002933,Office Supplies,Appliances,"Hoover Blender, Silver",194.34,2,0.0,36.9,15.91
OFF-AP-10000534,Office Supplies,Appliances,"KitchenAid Toaster, Silver",464.778,6,0.1,98.118,60.09
TEC-CO-10003534,Technology,Copiers,"HP Fax and Copier, Digital",86.265,1,0.5,-0.015,16.56
FUR-FU-10003694,Furniture,Furnishings,"Rubbermaid Clock, Duo Pack",33.48,1,0.0,5.34,1.98
OFF-BOS-10003478,Office Supplies,Art,"Boston Markers, Fluorescent",110.52,4,0.0,16.56,4.88
FUR-CH-10001114,Furniture,Chairs,"Hon Chairmat, Set of Two",269.64,7,0.0,121.24,83.42
TEC-KON-10000562,Technology,Machines,"Konica Phone, Wireless",861.9,10,0.0,172.2,78.83
TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96,5,0.2,50.396,118.63
TEC-PH-10002292,Technology,Phones,"Cisco Signal Booster, Full Size",122.496,2,0.4,-2.064,20.17
OFF-SU-10004904,Office Supplies,Supplies,"Fiskars Scissors, Serrated",13.24,1,0.0,2.78,1.2
FUR-CH-10004219,Furniture,Chairs,"Office Star Bag Chairs, Red",59.136,2,0.2,3.696,8.39
OFF-EN-10000606,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50",40.02,5,0.4,-5.38,2.33
OFF-AP-10001504,Office Supplies,Appliances,"Cuisinart Blender, Black",110.2572,2,0.17,19.8972,10.64
OFF-EN-10002728,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",286.92,6,0.0,65.88,16.13
OFF-HON-10001723,Office Supplies,Labels,"Hon Color Coded Labels, 5000 Label Set",13.2,1,0.0,0.0,1.39
FUR-TA-10001693,Furniture,Tables,"Bevis Training Table, with Bottom Storage",267.984,2,0.6,-341.736,21.49
OFF-AR-10001823,Office Supplies,Art,"BIC Highlighters, Blue",132.51,7,0.0,66.15,11.54
OFF-STA-10002791,Office Supplies,Art,"Stanley Sketch Pad, Water Color",47.61,1,0.0,9.03,4.94
OFF-SU-10003863,Office Supplies,Supplies,"Kleencut Letter Opener, High Speed",190.512,8,0.1,46.512,41.21
FUR-TA-10001935,Furniture,Tables,"Hon Coffee Table, Fully Assembled",126.948,2,0.8,-488.772,14.94
FUR-FU-10003370,Furniture,Furnishings,"Tenex Light Bulb, Durable",31.92,5,0.4,-19.78,3.89
FUR-CH-10000258,Furniture,Chairs,"Office Star Steel Folding Chair, Red",133.8966,2,0.27,-38.5434,3.05
OFF-TEN-10004210,Office Supplies,Storage,"Tenex Trays, Wire Frame",21.312,1,0.6,-5.328,2.31
OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282,3,0.7,-27.735,2.0
OFF-LA-10003422,Office Supplies,Labels,"Smead Color Coded Labels, Alphabetical",46.332,9,0.4,6.012,2.51
OFF-PA-10001301,Office Supplies,Paper,"SanDisk Computer Printout Paper, Multicolor",62.4,2,0.0,8.1,2.66
FUR-FU-10002485,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",138.16,4,0.0,44.16,6.47
FUR-BO-10001753,Furniture,Bookcases,"Dania Stackable Bookrack, Traditional",326.835,3,0.1,123.435,38.27
OFF-STA-10004885,Office Supplies,Art,"Stanley Sketch Pad, Easy-Erase",35.76,2,0.6,-36.66,7.32
TEC-CO-10001177,Technology,Copiers,"HP Fax and Copier, Color",231.97512,2,0.002,43.69512,14.26
TEC-CO-10002872,Technology,Copiers,"Canon Ink, Color",594.36,4,0.0,112.92,49.4
FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048,17.75
OFF-AR-10002650,Office Supplies,Art,"Sanford Markers, Easy-Erase",15.68,1,0.0,7.04,6.08
TEC-CIS-10004967,Technology,Phones,"Cisco Office Telephone, Full Size",163.5,2,0.0,31.02,13.5
OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,0.02
TEC-ENE-10004236,Technology,Accessories,"Enermax Flash Drive, Bluetooth",12.456,1,0.7,-15.804,1.11
OFF-STO-10001839,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",16.53,1,0.0,7.26,1.06
OFF-FA-10000074,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack",17.244,2,0.4,-3.216,2.11
OFF-PA-10002193,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",23.56,5,0.6,-20.04,0.52
OFF-BI-10001138,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",29.58,2,0.5,-19.56,4.53
OFF-CAR-10004229,Office Supplies,Binders,"Cardinal Index Tab, Clear",14.52,2,0.0,5.04,2.04
TEC-MOT-10001342,Technology,Phones,"Motorola Signal Booster, VoIP",286.44,2,0.0,14.28,22.94
FUR-FU-10002362,Furniture,Furnishings,"Advantus Door Stop, Black",131.4876,4,0.27,25.1676,18.77
OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,18.75
OFF-LA-10002883,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",4.224,1,0.4,-0.776,0.39
OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2,0.2,2.8884,0.98
FUR-TA-10002979,Furniture,Tables,"Bevis Coffee Table, Rectangular",505.2,3,0.2,-50.52,33.26
OFF-LA-10001658,Office Supplies,Labels,"Avery Round Labels, 5000 Label Set",30.12,4,0.0,3.84,5.44
OFF-FA-10002715,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",93.3,5,0.0,44.7,14.37
OFF-ST-10004837,Office Supplies,Storage,"Eldon File Cart, Single Width",690.768,6,0.1,-30.852,34.47
OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.456,1,0.8,-23.548,0.65
OFF-AR-10000390,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",16.7,1,0.0,7.5,3.01
FUR-CH-10003009,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",333.9,2,0.0,83.46,26.05
FUR-ELD-10000963,Furniture,Furnishings,"Eldon Stacking Tray, Durable",228.24,8,0.0,47.76,18.4
OFF-SAN-10001094,Office Supplies,Paper,"SanDisk Memo Slips, 8.5 x 11",42.24,2,0.0,6.72,7.34
FUR-CH-10002226,Furniture,Chairs,"Hon Steel Folding Chair, Black",84.256,4,0.6,-75.904,8.69
FUR-CH-10000423,Furniture,Chairs,"Hon Chairmat, Set of Two",312.012,6,0.1,41.472,29.39
FUR-BO-10001276,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",159.408,3,0.6,-47.832,6.64
OFF-AP-10004755,Office Supplies,Appliances,"KitchenAid Microwave, Black",1239.0,4,0.0,0.0,72.35
OFF-AP-10000864,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black",1998.24,4,0.0,359.64,119.0
OFF-BI-10002061,Office Supplies,Binders,"Ibico Binder, Recycled",31.68,2,0.0,12.3,3.57
OFF-CAR-10001746,Office Supplies,Binders,"Cardinal Index Tab, Clear",6.72,1,0.0,2.82,0.63
FUR-TA-10004820,Furniture,Tables,"Barricks Wood Table, Fully Assembled",2419.2,7,0.0,411.18,205.17
